task_key,fig_name,T,r,g,rep,seed,target_strategy,opponent_strategy,target_freq,winner,converged,generation,wg,r_over_g
fig4_B__T=200__r=2__freq=0.900__rep=12__seed=411312,fig4_B,200,2,5,12,411312,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=13__seed=411313,fig4_B,200,2,5,13,411313,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=14__seed=411314,fig4_B,200,2,5,14,411314,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=15__seed=411315,fig4_B,200,2,5,15,411315,ADVISOR,LIAR,0.9,ADVISOR,True,15,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=16__seed=411316,fig4_B,200,2,5,16,411316,ADVISOR,LIAR,0.9,ADVISOR,True,9,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=17__seed=411317,fig4_B,200,2,5,17,411317,ADVISOR,LIAR,0.9,ADVISOR,True,18,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=18__seed=411318,fig4_B,200,2,5,18,411318,ADVISOR,LIAR,0.9,ADVISOR,True,24,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=19__seed=411319,fig4_B,200,2,5,19,411319,ADVISOR,LIAR,0.9,ADVISOR,True,41,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=1__seed=411301,fig4_B,200,2,5,1,411301,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=20__seed=411320,fig4_B,200,2,5,20,411320,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=21__seed=411321,fig4_B,200,2,5,21,411321,ADVISOR,LIAR,0.9,ADVISOR,True,3,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=22__seed=411322,fig4_B,200,2,5,22,411322,ADVISOR,LIAR,0.9,ADVISOR,True,16,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=23__seed=411323,fig4_B,200,2,5,23,411323,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=24__seed=411324,fig4_B,200,2,5,24,411324,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=25__seed=411325,fig4_B,200,2,5,25,411325,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=26__seed=411326,fig4_B,200,2,5,26,411326,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=27__seed=411327,fig4_B,200,2,5,27,411327,ADVISOR,LIAR,0.9,ADVISOR,True,14,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=28__seed=411328,fig4_B,200,2,5,28,411328,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=29__seed=411329,fig4_B,200,2,5,29,411329,ADVISOR,LIAR,0.9,ADVISOR,True,39,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=2__seed=411302,fig4_B,200,2,5,2,411302,ADVISOR,LIAR,0.9,ADVISOR,True,32,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=30__seed=411330,fig4_B,200,2,5,30,411330,ADVISOR,LIAR,0.9,ADVISOR,True,25,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=31__seed=411331,fig4_B,200,2,5,31,411331,ADVISOR,LIAR,0.9,ADVISOR,True,13,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=32__seed=411332,fig4_B,200,2,5,32,411332,ADVISOR,LIAR,0.9,ADVISOR,True,20,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=33__seed=411333,fig4_B,200,2,5,33,411333,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=34__seed=411334,fig4_B,200,2,5,34,411334,ADVISOR,LIAR,0.9,ADVISOR,True,30,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=35__seed=411335,fig4_B,200,2,5,35,411335,ADVISOR,LIAR,0.9,ADVISOR,True,12,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=36__seed=411336,fig4_B,200,2,5,36,411336,ADVISOR,LIAR,0.9,ADVISOR,True,16,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=37__seed=411337,fig4_B,200,2,5,37,411337,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=38__seed=411338,fig4_B,200,2,5,38,411338,ADVISOR,LIAR,0.9,ADVISOR,True,3,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=39__seed=411339,fig4_B,200,2,5,39,411339,ADVISOR,LIAR,0.9,ADVISOR,True,13,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=3__seed=411303,fig4_B,200,2,5,3,411303,ADVISOR,LIAR,0.9,ADVISOR,True,26,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=40__seed=411340,fig4_B,200,2,5,40,411340,ADVISOR,LIAR,0.9,ADVISOR,True,44,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=41__seed=411341,fig4_B,200,2,5,41,411341,ADVISOR,LIAR,0.9,ADVISOR,True,19,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=42__seed=411342,fig4_B,200,2,5,42,411342,ADVISOR,LIAR,0.9,ADVISOR,True,11,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=43__seed=411343,fig4_B,200,2,5,43,411343,ADVISOR,LIAR,0.9,ADVISOR,True,21,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=44__seed=411344,fig4_B,200,2,5,44,411344,ADVISOR,LIAR,0.9,ADVISOR,True,5,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=45__seed=411345,fig4_B,200,2,5,45,411345,ADVISOR,LIAR,0.9,ADVISOR,True,26,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=46__seed=411346,fig4_B,200,2,5,46,411346,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=47__seed=411347,fig4_B,200,2,5,47,411347,ADVISOR,LIAR,0.9,ADVISOR,True,19,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=48__seed=411348,fig4_B,200,2,5,48,411348,ADVISOR,LIAR,0.9,ADVISOR,True,18,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=49__seed=411349,fig4_B,200,2,5,49,411349,ADVISOR,LIAR,0.9,ADVISOR,True,5,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=4__seed=411304,fig4_B,200,2,5,4,411304,ADVISOR,LIAR,0.9,ADVISOR,True,16,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=50__seed=411350,fig4_B,200,2,5,50,411350,ADVISOR,LIAR,0.9,ADVISOR,True,11,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=51__seed=411351,fig4_B,200,2,5,51,411351,ADVISOR,LIAR,0.9,ADVISOR,True,30,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=52__seed=411352,fig4_B,200,2,5,52,411352,ADVISOR,LIAR,0.9,ADVISOR,True,18,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=53__seed=411353,fig4_B,200,2,5,53,411353,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=54__seed=411354,fig4_B,200,2,5,54,411354,ADVISOR,LIAR,0.9,ADVISOR,True,56,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=55__seed=411355,fig4_B,200,2,5,55,411355,ADVISOR,LIAR,0.9,ADVISOR,True,5,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=56__seed=411356,fig4_B,200,2,5,56,411356,ADVISOR,LIAR,0.9,ADVISOR,True,21,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=57__seed=411357,fig4_B,200,2,5,57,411357,ADVISOR,LIAR,0.9,ADVISOR,True,25,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=58__seed=411358,fig4_B,200,2,5,58,411358,ADVISOR,LIAR,0.9,ADVISOR,True,25,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=59__seed=411359,fig4_B,200,2,5,59,411359,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=5__seed=411305,fig4_B,200,2,5,5,411305,ADVISOR,LIAR,0.9,ADVISOR,True,17,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=60__seed=411360,fig4_B,200,2,5,60,411360,ADVISOR,LIAR,0.9,ADVISOR,True,11,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=61__seed=411361,fig4_B,200,2,5,61,411361,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=62__seed=411362,fig4_B,200,2,5,62,411362,ADVISOR,LIAR,0.9,ADVISOR,True,5,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=63__seed=411363,fig4_B,200,2,5,63,411363,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=64__seed=411364,fig4_B,200,2,5,64,411364,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=65__seed=411365,fig4_B,200,2,5,65,411365,ADVISOR,LIAR,0.9,ADVISOR,True,27,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=66__seed=411366,fig4_B,200,2,5,66,411366,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=67__seed=411367,fig4_B,200,2,5,67,411367,ADVISOR,LIAR,0.9,ADVISOR,True,50,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=68__seed=411368,fig4_B,200,2,5,68,411368,ADVISOR,LIAR,0.9,ADVISOR,True,22,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=69__seed=411369,fig4_B,200,2,5,69,411369,ADVISOR,LIAR,0.9,ADVISOR,True,9,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=6__seed=411306,fig4_B,200,2,5,6,411306,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=70__seed=411370,fig4_B,200,2,5,70,411370,ADVISOR,LIAR,0.9,ADVISOR,True,21,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=71__seed=411371,fig4_B,200,2,5,71,411371,ADVISOR,LIAR,0.9,ADVISOR,True,7,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=72__seed=411372,fig4_B,200,2,5,72,411372,ADVISOR,LIAR,0.9,ADVISOR,True,9,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=73__seed=411373,fig4_B,200,2,5,73,411373,ADVISOR,LIAR,0.9,ADVISOR,True,12,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=74__seed=411374,fig4_B,200,2,5,74,411374,ADVISOR,LIAR,0.9,ADVISOR,True,16,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=75__seed=411375,fig4_B,200,2,5,75,411375,ADVISOR,LIAR,0.9,ADVISOR,True,27,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=76__seed=411376,fig4_B,200,2,5,76,411376,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=77__seed=411377,fig4_B,200,2,5,77,411377,ADVISOR,LIAR,0.9,ADVISOR,True,15,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=78__seed=411378,fig4_B,200,2,5,78,411378,ADVISOR,LIAR,0.9,ADVISOR,True,3,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=79__seed=411379,fig4_B,200,2,5,79,411379,ADVISOR,LIAR,0.9,ADVISOR,True,40,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=7__seed=411307,fig4_B,200,2,5,7,411307,ADVISOR,LIAR,0.9,ADVISOR,True,12,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=80__seed=411380,fig4_B,200,2,5,80,411380,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=81__seed=411381,fig4_B,200,2,5,81,411381,ADVISOR,LIAR,0.9,ADVISOR,True,18,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=82__seed=411382,fig4_B,200,2,5,82,411382,ADVISOR,LIAR,0.9,ADVISOR,True,15,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=83__seed=411383,fig4_B,200,2,5,83,411383,ADVISOR,LIAR,0.9,ADVISOR,True,24,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=84__seed=411384,fig4_B,200,2,5,84,411384,ADVISOR,LIAR,0.9,ADVISOR,True,22,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=85__seed=411385,fig4_B,200,2,5,85,411385,ADVISOR,LIAR,0.9,ADVISOR,True,13,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=86__seed=411386,fig4_B,200,2,5,86,411386,ADVISOR,LIAR,0.9,ADVISOR,True,7,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=87__seed=411387,fig4_B,200,2,5,87,411387,ADVISOR,LIAR,0.9,ADVISOR,True,11,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=88__seed=411388,fig4_B,200,2,5,88,411388,ADVISOR,LIAR,0.9,ADVISOR,True,15,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=89__seed=411389,fig4_B,200,2,5,89,411389,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=8__seed=411308,fig4_B,200,2,5,8,411308,ADVISOR,LIAR,0.9,ADVISOR,True,23,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=90__seed=411390,fig4_B,200,2,5,90,411390,ADVISOR,LIAR,0.9,ADVISOR,True,18,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=91__seed=411391,fig4_B,200,2,5,91,411391,ADVISOR,LIAR,0.9,ADVISOR,True,5,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=92__seed=411392,fig4_B,200,2,5,92,411392,ADVISOR,LIAR,0.9,ADVISOR,True,5,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=93__seed=411393,fig4_B,200,2,5,93,411393,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=94__seed=411394,fig4_B,200,2,5,94,411394,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=95__seed=411395,fig4_B,200,2,5,95,411395,ADVISOR,LIAR,0.9,ADVISOR,True,37,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=96__seed=411396,fig4_B,200,2,5,96,411396,ADVISOR,LIAR,0.9,ADVISOR,True,15,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=97__seed=411397,fig4_B,200,2,5,97,411397,ADVISOR,LIAR,0.9,ADVISOR,True,9,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=98__seed=411398,fig4_B,200,2,5,98,411398,ADVISOR,LIAR,0.9,ADVISOR,True,14,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=99__seed=411399,fig4_B,200,2,5,99,411399,ADVISOR,LIAR,0.9,ADVISOR,True,19,1.2820512820512822,0.4
fig4_B__T=200__r=2__freq=0.900__rep=9__seed=411309,fig4_B,200,2,5,9,411309,ADVISOR,LIAR,0.9,ADVISOR,True,14,1.2820512820512822,0.4
fig4_B__T=200__r=3__freq=0.900__rep=0__seed=411400,fig4_B,200,3,5,0,411400,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=10__seed=411410,fig4_B,200,3,5,10,411410,ADVISOR,LIAR,0.9,ADVISOR,True,14,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=11__seed=411411,fig4_B,200,3,5,11,411411,ADVISOR,LIAR,0.9,ADVISOR,True,25,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=12__seed=411412,fig4_B,200,3,5,12,411412,ADVISOR,LIAR,0.9,ADVISOR,True,18,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=13__seed=411413,fig4_B,200,3,5,13,411413,ADVISOR,LIAR,0.9,ADVISOR,True,3,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=14__seed=411414,fig4_B,200,3,5,14,411414,ADVISOR,LIAR,0.9,ADVISOR,True,20,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=15__seed=411415,fig4_B,200,3,5,15,411415,ADVISOR,LIAR,0.9,ADVISOR,True,16,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=16__seed=411416,fig4_B,200,3,5,16,411416,ADVISOR,LIAR,0.9,ADVISOR,True,17,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=17__seed=411417,fig4_B,200,3,5,17,411417,ADVISOR,LIAR,0.9,ADVISOR,True,12,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=18__seed=411418,fig4_B,200,3,5,18,411418,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=19__seed=411419,fig4_B,200,3,5,19,411419,ADVISOR,LIAR,0.9,ADVISOR,True,7,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=1__seed=411401,fig4_B,200,3,5,1,411401,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=20__seed=411420,fig4_B,200,3,5,20,411420,ADVISOR,LIAR,0.9,ADVISOR,True,13,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=21__seed=411421,fig4_B,200,3,5,21,411421,ADVISOR,LIAR,0.9,ADVISOR,True,5,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=22__seed=411422,fig4_B,200,3,5,22,411422,ADVISOR,LIAR,0.9,ADVISOR,True,7,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=23__seed=411423,fig4_B,200,3,5,23,411423,ADVISOR,LIAR,0.9,ADVISOR,True,5,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=24__seed=411424,fig4_B,200,3,5,24,411424,ADVISOR,LIAR,0.9,ADVISOR,True,7,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=25__seed=411425,fig4_B,200,3,5,25,411425,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=26__seed=411426,fig4_B,200,3,5,26,411426,ADVISOR,LIAR,0.9,ADVISOR,True,11,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=27__seed=411427,fig4_B,200,3,5,27,411427,ADVISOR,LIAR,0.9,ADVISOR,True,3,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=28__seed=411428,fig4_B,200,3,5,28,411428,ADVISOR,LIAR,0.9,ADVISOR,True,27,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=29__seed=411429,fig4_B,200,3,5,29,411429,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=2__seed=411402,fig4_B,200,3,5,2,411402,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=30__seed=411430,fig4_B,200,3,5,30,411430,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=31__seed=411431,fig4_B,200,3,5,31,411431,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=32__seed=411432,fig4_B,200,3,5,32,411432,ADVISOR,LIAR,0.9,ADVISOR,True,11,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=33__seed=411433,fig4_B,200,3,5,33,411433,ADVISOR,LIAR,0.9,ADVISOR,True,16,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=34__seed=411434,fig4_B,200,3,5,34,411434,ADVISOR,LIAR,0.9,ADVISOR,True,18,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=35__seed=411435,fig4_B,200,3,5,35,411435,ADVISOR,LIAR,0.9,ADVISOR,True,30,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=36__seed=411436,fig4_B,200,3,5,36,411436,ADVISOR,LIAR,0.9,ADVISOR,True,16,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=37__seed=411437,fig4_B,200,3,5,37,411437,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=38__seed=411438,fig4_B,200,3,5,38,411438,ADVISOR,LIAR,0.9,ADVISOR,True,29,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=39__seed=411439,fig4_B,200,3,5,39,411439,ADVISOR,LIAR,0.9,ADVISOR,True,13,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=3__seed=411403,fig4_B,200,3,5,3,411403,ADVISOR,LIAR,0.9,ADVISOR,True,23,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=40__seed=411440,fig4_B,200,3,5,40,411440,ADVISOR,LIAR,0.9,ADVISOR,True,11,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=41__seed=411441,fig4_B,200,3,5,41,411441,ADVISOR,LIAR,0.9,ADVISOR,True,17,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=42__seed=411442,fig4_B,200,3,5,42,411442,ADVISOR,LIAR,0.9,ADVISOR,True,22,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=43__seed=411443,fig4_B,200,3,5,43,411443,ADVISOR,LIAR,0.9,ADVISOR,True,10,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=44__seed=411444,fig4_B,200,3,5,44,411444,ADVISOR,LIAR,0.9,ADVISOR,True,12,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=45__seed=411445,fig4_B,200,3,5,45,411445,ADVISOR,LIAR,0.9,ADVISOR,True,7,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=46__seed=411446,fig4_B,200,3,5,46,411446,ADVISOR,LIAR,0.9,ADVISOR,True,29,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=47__seed=411447,fig4_B,200,3,5,47,411447,ADVISOR,LIAR,0.9,ADVISOR,True,12,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=48__seed=411448,fig4_B,200,3,5,48,411448,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=49__seed=411449,fig4_B,200,3,5,49,411449,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=4__seed=411404,fig4_B,200,3,5,4,411404,ADVISOR,LIAR,0.9,ADVISOR,True,7,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=50__seed=411450,fig4_B,200,3,5,50,411450,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=51__seed=411451,fig4_B,200,3,5,51,411451,ADVISOR,LIAR,0.9,ADVISOR,True,12,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=52__seed=411452,fig4_B,200,3,5,52,411452,ADVISOR,LIAR,0.9,ADVISOR,True,16,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=53__seed=411453,fig4_B,200,3,5,53,411453,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=54__seed=411454,fig4_B,200,3,5,54,411454,ADVISOR,LIAR,0.9,ADVISOR,True,6,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=55__seed=411455,fig4_B,200,3,5,55,411455,ADVISOR,LIAR,0.9,ADVISOR,True,15,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=56__seed=411456,fig4_B,200,3,5,56,411456,ADVISOR,LIAR,0.9,ADVISOR,True,7,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=57__seed=411457,fig4_B,200,3,5,57,411457,ADVISOR,LIAR,0.9,ADVISOR,True,9,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=58__seed=411458,fig4_B,200,3,5,58,411458,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=59__seed=411459,fig4_B,200,3,5,59,411459,ADVISOR,LIAR,0.9,ADVISOR,True,14,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=5__seed=411405,fig4_B,200,3,5,5,411405,ADVISOR,LIAR,0.9,ADVISOR,True,8,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=60__seed=411460,fig4_B,200,3,5,60,411460,ADVISOR,LIAR,0.9,ADVISOR,True,9,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=61__seed=411461,fig4_B,200,3,5,61,411461,ADVISOR,LIAR,0.9,ADVISOR,True,4,1.2820512820512822,0.6
fig4_B__T=200__r=3__freq=0.900__rep=62__seed=411462,fig4_B,200,3,5,62,411462,ADVISOR,LIAR,0.9,ADVISOR,True,14,1.2820512820512822,0.6
