task_key,fig_name,T,r,g,rep,seed,target_strategy,opponent_strategy,target_freq,winner,converged,generation,wg,r_over_g
fig5__T=2000__r=5__freq=0.700__rep=98__seed=510598,fig5,2000,5,5,98,510598,ADVISOR,LIAR,0.7,LIAR,True,20,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.700__rep=99__seed=510599,fig5,2000,5,5,99,510599,ADVISOR,LIAR,0.7,LIAR,True,9,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.700__rep=9__seed=510509,fig5,2000,5,5,9,510509,ADVISOR,LIAR,0.7,LIAR,True,18,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=0__seed=510600,fig5,2000,5,5,0,510600,ADVISOR,LIAR,0.8,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=10__seed=510610,fig5,2000,5,5,10,510610,ADVISOR,LIAR,0.8,ADVISOR,True,15,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=11__seed=510611,fig5,2000,5,5,11,510611,ADVISOR,LIAR,0.8,ADVISOR,True,30,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=12__seed=510612,fig5,2000,5,5,12,510612,ADVISOR,LIAR,0.8,ADVISOR,True,25,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=13__seed=510613,fig5,2000,5,5,13,510613,ADVISOR,LIAR,0.8,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=14__seed=510614,fig5,2000,5,5,14,510614,ADVISOR,LIAR,0.8,ADVISOR,True,15,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=15__seed=510615,fig5,2000,5,5,15,510615,ADVISOR,LIAR,0.8,ADVISOR,True,25,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=16__seed=510616,fig5,2000,5,5,16,510616,ADVISOR,LIAR,0.8,ADVISOR,True,9,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=17__seed=510617,fig5,2000,5,5,17,510617,ADVISOR,LIAR,0.8,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=18__seed=510618,fig5,2000,5,5,18,510618,ADVISOR,LIAR,0.8,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=19__seed=510619,fig5,2000,5,5,19,510619,ADVISOR,LIAR,0.8,ADVISOR,True,24,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=1__seed=510601,fig5,2000,5,5,1,510601,ADVISOR,LIAR,0.8,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=20__seed=510620,fig5,2000,5,5,20,510620,ADVISOR,LIAR,0.8,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=21__seed=510621,fig5,2000,5,5,21,510621,ADVISOR,LIAR,0.8,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=22__seed=510622,fig5,2000,5,5,22,510622,ADVISOR,LIAR,0.8,ADVISOR,True,22,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=23__seed=510623,fig5,2000,5,5,23,510623,ADVISOR,LIAR,0.8,ADVISOR,True,12,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=24__seed=510624,fig5,2000,5,5,24,510624,ADVISOR,LIAR,0.8,ADVISOR,True,19,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=25__seed=510625,fig5,2000,5,5,25,510625,ADVISOR,LIAR,0.8,ADVISOR,True,20,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=26__seed=510626,fig5,2000,5,5,26,510626,ADVISOR,LIAR,0.8,LIAR,True,15,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=27__seed=510627,fig5,2000,5,5,27,510627,ADVISOR,LIAR,0.8,ADVISOR,True,30,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=28__seed=510628,fig5,2000,5,5,28,510628,ADVISOR,LIAR,0.8,ADVISOR,True,33,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=29__seed=510629,fig5,2000,5,5,29,510629,ADVISOR,LIAR,0.8,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=2__seed=510602,fig5,2000,5,5,2,510602,ADVISOR,LIAR,0.8,ADVISOR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=30__seed=510630,fig5,2000,5,5,30,510630,ADVISOR,LIAR,0.8,ADVISOR,True,12,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=31__seed=510631,fig5,2000,5,5,31,510631,ADVISOR,LIAR,0.8,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=32__seed=510632,fig5,2000,5,5,32,510632,ADVISOR,LIAR,0.8,ADVISOR,True,29,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=33__seed=510633,fig5,2000,5,5,33,510633,ADVISOR,LIAR,0.8,ADVISOR,True,17,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=34__seed=510634,fig5,2000,5,5,34,510634,ADVISOR,LIAR,0.8,ADVISOR,True,29,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=35__seed=510635,fig5,2000,5,5,35,510635,ADVISOR,LIAR,0.8,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=36__seed=510636,fig5,2000,5,5,36,510636,ADVISOR,LIAR,0.8,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=37__seed=510637,fig5,2000,5,5,37,510637,ADVISOR,LIAR,0.8,ADVISOR,True,24,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=38__seed=510638,fig5,2000,5,5,38,510638,ADVISOR,LIAR,0.8,LIAR,True,16,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=39__seed=510639,fig5,2000,5,5,39,510639,ADVISOR,LIAR,0.8,ADVISOR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=3__seed=510603,fig5,2000,5,5,3,510603,ADVISOR,LIAR,0.8,LIAR,True,18,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=40__seed=510640,fig5,2000,5,5,40,510640,ADVISOR,LIAR,0.8,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=41__seed=510641,fig5,2000,5,5,41,510641,ADVISOR,LIAR,0.8,ADVISOR,True,19,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=42__seed=510642,fig5,2000,5,5,42,510642,ADVISOR,LIAR,0.8,ADVISOR,True,22,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=43__seed=510643,fig5,2000,5,5,43,510643,ADVISOR,LIAR,0.8,LIAR,True,19,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=44__seed=510644,fig5,2000,5,5,44,510644,ADVISOR,LIAR,0.8,ADVISOR,True,17,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=45__seed=510645,fig5,2000,5,5,45,510645,ADVISOR,LIAR,0.8,LIAR,True,15,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=46__seed=510646,fig5,2000,5,5,46,510646,ADVISOR,LIAR,0.8,ADVISOR,True,19,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=47__seed=510647,fig5,2000,5,5,47,510647,ADVISOR,LIAR,0.8,ADVISOR,True,19,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=48__seed=510648,fig5,2000,5,5,48,510648,ADVISOR,LIAR,0.8,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=49__seed=510649,fig5,2000,5,5,49,510649,ADVISOR,LIAR,0.8,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=4__seed=510604,fig5,2000,5,5,4,510604,ADVISOR,LIAR,0.8,ADVISOR,True,16,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=50__seed=510650,fig5,2000,5,5,50,510650,ADVISOR,LIAR,0.8,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=51__seed=510651,fig5,2000,5,5,51,510651,ADVISOR,LIAR,0.8,LIAR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=52__seed=510652,fig5,2000,5,5,52,510652,ADVISOR,LIAR,0.8,ADVISOR,True,21,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=53__seed=510653,fig5,2000,5,5,53,510653,ADVISOR,LIAR,0.8,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=54__seed=510654,fig5,2000,5,5,54,510654,ADVISOR,LIAR,0.8,ADVISOR,True,18,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=55__seed=510655,fig5,2000,5,5,55,510655,ADVISOR,LIAR,0.8,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=56__seed=510656,fig5,2000,5,5,56,510656,ADVISOR,LIAR,0.8,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=57__seed=510657,fig5,2000,5,5,57,510657,ADVISOR,LIAR,0.8,ADVISOR,True,16,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=58__seed=510658,fig5,2000,5,5,58,510658,ADVISOR,LIAR,0.8,ADVISOR,True,17,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=59__seed=510659,fig5,2000,5,5,59,510659,ADVISOR,LIAR,0.8,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=5__seed=510605,fig5,2000,5,5,5,510605,ADVISOR,LIAR,0.8,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=60__seed=510660,fig5,2000,5,5,60,510660,ADVISOR,LIAR,0.8,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=61__seed=510661,fig5,2000,5,5,61,510661,ADVISOR,LIAR,0.8,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=62__seed=510662,fig5,2000,5,5,62,510662,ADVISOR,LIAR,0.8,ADVISOR,True,12,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=63__seed=510663,fig5,2000,5,5,63,510663,ADVISOR,LIAR,0.8,ADVISOR,True,16,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=64__seed=510664,fig5,2000,5,5,64,510664,ADVISOR,LIAR,0.8,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=65__seed=510665,fig5,2000,5,5,65,510665,ADVISOR,LIAR,0.8,ADVISOR,True,18,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=66__seed=510666,fig5,2000,5,5,66,510666,ADVISOR,LIAR,0.8,ADVISOR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=67__seed=510667,fig5,2000,5,5,67,510667,ADVISOR,LIAR,0.8,ADVISOR,True,9,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=68__seed=510668,fig5,2000,5,5,68,510668,ADVISOR,LIAR,0.8,ADVISOR,True,17,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=69__seed=510669,fig5,2000,5,5,69,510669,ADVISOR,LIAR,0.8,LIAR,True,15,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=6__seed=510606,fig5,2000,5,5,6,510606,ADVISOR,LIAR,0.8,ADVISOR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=70__seed=510670,fig5,2000,5,5,70,510670,ADVISOR,LIAR,0.8,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=71__seed=510671,fig5,2000,5,5,71,510671,ADVISOR,LIAR,0.8,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=72__seed=510672,fig5,2000,5,5,72,510672,ADVISOR,LIAR,0.8,ADVISOR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=73__seed=510673,fig5,2000,5,5,73,510673,ADVISOR,LIAR,0.8,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=74__seed=510674,fig5,2000,5,5,74,510674,ADVISOR,LIAR,0.8,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=75__seed=510675,fig5,2000,5,5,75,510675,ADVISOR,LIAR,0.8,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=76__seed=510676,fig5,2000,5,5,76,510676,ADVISOR,LIAR,0.8,ADVISOR,True,12,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=77__seed=510677,fig5,2000,5,5,77,510677,ADVISOR,LIAR,0.8,ADVISOR,True,19,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=78__seed=510678,fig5,2000,5,5,78,510678,ADVISOR,LIAR,0.8,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=79__seed=510679,fig5,2000,5,5,79,510679,ADVISOR,LIAR,0.8,ADVISOR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=7__seed=510607,fig5,2000,5,5,7,510607,ADVISOR,LIAR,0.8,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=80__seed=510680,fig5,2000,5,5,80,510680,ADVISOR,LIAR,0.8,ADVISOR,True,28,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=81__seed=510681,fig5,2000,5,5,81,510681,ADVISOR,LIAR,0.8,ADVISOR,True,22,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=82__seed=510682,fig5,2000,5,5,82,510682,ADVISOR,LIAR,0.8,ADVISOR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=83__seed=510683,fig5,2000,5,5,83,510683,ADVISOR,LIAR,0.8,ADVISOR,True,17,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=84__seed=510684,fig5,2000,5,5,84,510684,ADVISOR,LIAR,0.8,ADVISOR,True,15,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=85__seed=510685,fig5,2000,5,5,85,510685,ADVISOR,LIAR,0.8,LIAR,True,20,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=86__seed=510686,fig5,2000,5,5,86,510686,ADVISOR,LIAR,0.8,LIAR,True,30,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=87__seed=510687,fig5,2000,5,5,87,510687,ADVISOR,LIAR,0.8,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=88__seed=510688,fig5,2000,5,5,88,510688,ADVISOR,LIAR,0.8,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=89__seed=510689,fig5,2000,5,5,89,510689,ADVISOR,LIAR,0.8,ADVISOR,True,25,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=8__seed=510608,fig5,2000,5,5,8,510608,ADVISOR,LIAR,0.8,LIAR,True,36,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=90__seed=510690,fig5,2000,5,5,90,510690,ADVISOR,LIAR,0.8,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=91__seed=510691,fig5,2000,5,5,91,510691,ADVISOR,LIAR,0.8,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=92__seed=510692,fig5,2000,5,5,92,510692,ADVISOR,LIAR,0.8,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=93__seed=510693,fig5,2000,5,5,93,510693,ADVISOR,LIAR,0.8,ADVISOR,True,21,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=94__seed=510694,fig5,2000,5,5,94,510694,ADVISOR,LIAR,0.8,ADVISOR,True,28,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=95__seed=510695,fig5,2000,5,5,95,510695,ADVISOR,LIAR,0.8,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=96__seed=510696,fig5,2000,5,5,96,510696,ADVISOR,LIAR,0.8,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=97__seed=510697,fig5,2000,5,5,97,510697,ADVISOR,LIAR,0.8,LIAR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=98__seed=510698,fig5,2000,5,5,98,510698,ADVISOR,LIAR,0.8,ADVISOR,True,20,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=99__seed=510699,fig5,2000,5,5,99,510699,ADVISOR,LIAR,0.8,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.800__rep=9__seed=510609,fig5,2000,5,5,9,510609,ADVISOR,LIAR,0.8,ADVISOR,True,16,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=0__seed=510700,fig5,2000,5,5,0,510700,ADVISOR,LIAR,0.9,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=10__seed=510710,fig5,2000,5,5,10,510710,ADVISOR,LIAR,0.9,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=11__seed=510711,fig5,2000,5,5,11,510711,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=12__seed=510712,fig5,2000,5,5,12,510712,ADVISOR,LIAR,0.9,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=13__seed=510713,fig5,2000,5,5,13,510713,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=14__seed=510714,fig5,2000,5,5,14,510714,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=15__seed=510715,fig5,2000,5,5,15,510715,ADVISOR,LIAR,0.9,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=16__seed=510716,fig5,2000,5,5,16,510716,ADVISOR,LIAR,0.9,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=17__seed=510717,fig5,2000,5,5,17,510717,ADVISOR,LIAR,0.9,ADVISOR,True,3,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=18__seed=510718,fig5,2000,5,5,18,510718,ADVISOR,LIAR,0.9,ADVISOR,True,9,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=19__seed=510719,fig5,2000,5,5,19,510719,ADVISOR,LIAR,0.9,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=1__seed=510701,fig5,2000,5,5,1,510701,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=20__seed=510720,fig5,2000,5,5,20,510720,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=21__seed=510721,fig5,2000,5,5,21,510721,ADVISOR,LIAR,0.9,ADVISOR,True,9,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=22__seed=510722,fig5,2000,5,5,22,510722,ADVISOR,LIAR,0.9,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=23__seed=510723,fig5,2000,5,5,23,510723,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=24__seed=510724,fig5,2000,5,5,24,510724,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=25__seed=510725,fig5,2000,5,5,25,510725,ADVISOR,LIAR,0.9,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=26__seed=510726,fig5,2000,5,5,26,510726,ADVISOR,LIAR,0.9,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=27__seed=510727,fig5,2000,5,5,27,510727,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=28__seed=510728,fig5,2000,5,5,28,510728,ADVISOR,LIAR,0.9,ADVISOR,True,3,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=29__seed=510729,fig5,2000,5,5,29,510729,ADVISOR,LIAR,0.9,ADVISOR,True,11,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=2__seed=510702,fig5,2000,5,5,2,510702,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=30__seed=510730,fig5,2000,5,5,30,510730,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=31__seed=510731,fig5,2000,5,5,31,510731,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=32__seed=510732,fig5,2000,5,5,32,510732,ADVISOR,LIAR,0.9,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=33__seed=510733,fig5,2000,5,5,33,510733,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=34__seed=510734,fig5,2000,5,5,34,510734,ADVISOR,LIAR,0.9,ADVISOR,True,19,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=35__seed=510735,fig5,2000,5,5,35,510735,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=36__seed=510736,fig5,2000,5,5,36,510736,ADVISOR,LIAR,0.9,ADVISOR,True,13,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=37__seed=510737,fig5,2000,5,5,37,510737,ADVISOR,LIAR,0.9,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=38__seed=510738,fig5,2000,5,5,38,510738,ADVISOR,LIAR,0.9,ADVISOR,True,3,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=39__seed=510739,fig5,2000,5,5,39,510739,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=3__seed=510703,fig5,2000,5,5,3,510703,ADVISOR,LIAR,0.9,ADVISOR,True,3,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=40__seed=510740,fig5,2000,5,5,40,510740,ADVISOR,LIAR,0.9,ADVISOR,True,7,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=41__seed=510741,fig5,2000,5,5,41,510741,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=42__seed=510742,fig5,2000,5,5,42,510742,ADVISOR,LIAR,0.9,ADVISOR,True,9,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=43__seed=510743,fig5,2000,5,5,43,510743,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=44__seed=510744,fig5,2000,5,5,44,510744,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=45__seed=510745,fig5,2000,5,5,45,510745,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=46__seed=510746,fig5,2000,5,5,46,510746,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=47__seed=510747,fig5,2000,5,5,47,510747,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=48__seed=510748,fig5,2000,5,5,48,510748,ADVISOR,LIAR,0.9,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=49__seed=510749,fig5,2000,5,5,49,510749,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=4__seed=510704,fig5,2000,5,5,4,510704,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=50__seed=510750,fig5,2000,5,5,50,510750,ADVISOR,LIAR,0.9,ADVISOR,True,8,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=51__seed=510751,fig5,2000,5,5,51,510751,ADVISOR,LIAR,0.9,ADVISOR,True,12,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=52__seed=510752,fig5,2000,5,5,52,510752,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=53__seed=510753,fig5,2000,5,5,53,510753,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=54__seed=510754,fig5,2000,5,5,54,510754,ADVISOR,LIAR,0.9,ADVISOR,True,14,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=55__seed=510755,fig5,2000,5,5,55,510755,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=56__seed=510756,fig5,2000,5,5,56,510756,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=57__seed=510757,fig5,2000,5,5,57,510757,ADVISOR,LIAR,0.9,ADVISOR,True,9,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=58__seed=510758,fig5,2000,5,5,58,510758,ADVISOR,LIAR,0.9,ADVISOR,True,5,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=59__seed=510759,fig5,2000,5,5,59,510759,ADVISOR,LIAR,0.9,ADVISOR,True,6,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=5__seed=510705,fig5,2000,5,5,5,510705,ADVISOR,LIAR,0.9,ADVISOR,True,19,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=60__seed=510760,fig5,2000,5,5,60,510760,ADVISOR,LIAR,0.9,ADVISOR,True,10,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=61__seed=510761,fig5,2000,5,5,61,510761,ADVISOR,LIAR,0.9,ADVISOR,True,4,12.820512820512821,1.0
fig5__T=2000__r=5__freq=0.900__rep=62__seed=510762,fig5,2000,5,5,62,510762,ADVISOR,LIAR,0.9,ADVISOR,True,3,12.820512820512821,1.0
