task_key,fig_name,T,r,g,rep,seed,target_strategy,opponent_strategy,target_freq,winner,converged,generation,wg,r_over_g
fig7__T=1400__r=0__freq=0.600__rep=84__seed=707784,fig7,1400,0,5,84,707784,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=85__seed=707785,fig7,1400,0,5,85,707785,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,15,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=86__seed=707786,fig7,1400,0,5,86,707786,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=87__seed=707787,fig7,1400,0,5,87,707787,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=88__seed=707788,fig7,1400,0,5,88,707788,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,16,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=89__seed=707789,fig7,1400,0,5,89,707789,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=8__seed=707708,fig7,1400,0,5,8,707708,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,18,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=90__seed=707790,fig7,1400,0,5,90,707790,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,16,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=91__seed=707791,fig7,1400,0,5,91,707791,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=92__seed=707792,fig7,1400,0,5,92,707792,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,12,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=93__seed=707793,fig7,1400,0,5,93,707793,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=94__seed=707794,fig7,1400,0,5,94,707794,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=95__seed=707795,fig7,1400,0,5,95,707795,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,15,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=96__seed=707796,fig7,1400,0,5,96,707796,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=97__seed=707797,fig7,1400,0,5,97,707797,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,12,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=98__seed=707798,fig7,1400,0,5,98,707798,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=99__seed=707799,fig7,1400,0,5,99,707799,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,27,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.600__rep=9__seed=707709,fig7,1400,0,5,9,707709,LIKE_TFT,LIAR,0.6,LIKE_TFT,True,16,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=0__seed=707800,fig7,1400,0,5,0,707800,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=10__seed=707810,fig7,1400,0,5,10,707810,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=11__seed=707811,fig7,1400,0,5,11,707811,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=12__seed=707812,fig7,1400,0,5,12,707812,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,11,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=13__seed=707813,fig7,1400,0,5,13,707813,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=14__seed=707814,fig7,1400,0,5,14,707814,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,11,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=15__seed=707815,fig7,1400,0,5,15,707815,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,11,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=16__seed=707816,fig7,1400,0,5,16,707816,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,17,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=17__seed=707817,fig7,1400,0,5,17,707817,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,25,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=18__seed=707818,fig7,1400,0,5,18,707818,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,19,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=19__seed=707819,fig7,1400,0,5,19,707819,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=1__seed=707801,fig7,1400,0,5,1,707801,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,12,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=20__seed=707820,fig7,1400,0,5,20,707820,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=21__seed=707821,fig7,1400,0,5,21,707821,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,18,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=22__seed=707822,fig7,1400,0,5,22,707822,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,9,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=23__seed=707823,fig7,1400,0,5,23,707823,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,17,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=24__seed=707824,fig7,1400,0,5,24,707824,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=25__seed=707825,fig7,1400,0,5,25,707825,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,12,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=26__seed=707826,fig7,1400,0,5,26,707826,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=27__seed=707827,fig7,1400,0,5,27,707827,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,25,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=28__seed=707828,fig7,1400,0,5,28,707828,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=29__seed=707829,fig7,1400,0,5,29,707829,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,26,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=2__seed=707802,fig7,1400,0,5,2,707802,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=30__seed=707830,fig7,1400,0,5,30,707830,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,9,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=31__seed=707831,fig7,1400,0,5,31,707831,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,17,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=32__seed=707832,fig7,1400,0,5,32,707832,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=33__seed=707833,fig7,1400,0,5,33,707833,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=34__seed=707834,fig7,1400,0,5,34,707834,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=35__seed=707835,fig7,1400,0,5,35,707835,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,50,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=36__seed=707836,fig7,1400,0,5,36,707836,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=37__seed=707837,fig7,1400,0,5,37,707837,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=38__seed=707838,fig7,1400,0,5,38,707838,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=39__seed=707839,fig7,1400,0,5,39,707839,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=3__seed=707803,fig7,1400,0,5,3,707803,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,27,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=40__seed=707840,fig7,1400,0,5,40,707840,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=41__seed=707841,fig7,1400,0,5,41,707841,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=42__seed=707842,fig7,1400,0,5,42,707842,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=43__seed=707843,fig7,1400,0,5,43,707843,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=44__seed=707844,fig7,1400,0,5,44,707844,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=45__seed=707845,fig7,1400,0,5,45,707845,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,26,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=46__seed=707846,fig7,1400,0,5,46,707846,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=47__seed=707847,fig7,1400,0,5,47,707847,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=48__seed=707848,fig7,1400,0,5,48,707848,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=49__seed=707849,fig7,1400,0,5,49,707849,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=4__seed=707804,fig7,1400,0,5,4,707804,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,33,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=50__seed=707850,fig7,1400,0,5,50,707850,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,22,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=51__seed=707851,fig7,1400,0,5,51,707851,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=52__seed=707852,fig7,1400,0,5,52,707852,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=53__seed=707853,fig7,1400,0,5,53,707853,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=54__seed=707854,fig7,1400,0,5,54,707854,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,20,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=55__seed=707855,fig7,1400,0,5,55,707855,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,19,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=56__seed=707856,fig7,1400,0,5,56,707856,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,42,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=57__seed=707857,fig7,1400,0,5,57,707857,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=58__seed=707858,fig7,1400,0,5,58,707858,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,11,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=59__seed=707859,fig7,1400,0,5,59,707859,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,25,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=5__seed=707805,fig7,1400,0,5,5,707805,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,9,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=60__seed=707860,fig7,1400,0,5,60,707860,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=61__seed=707861,fig7,1400,0,5,61,707861,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=62__seed=707862,fig7,1400,0,5,62,707862,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=63__seed=707863,fig7,1400,0,5,63,707863,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=64__seed=707864,fig7,1400,0,5,64,707864,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=65__seed=707865,fig7,1400,0,5,65,707865,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,11,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=66__seed=707866,fig7,1400,0,5,66,707866,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=67__seed=707867,fig7,1400,0,5,67,707867,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=68__seed=707868,fig7,1400,0,5,68,707868,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,16,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=69__seed=707869,fig7,1400,0,5,69,707869,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=6__seed=707806,fig7,1400,0,5,6,707806,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=70__seed=707870,fig7,1400,0,5,70,707870,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,26,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=71__seed=707871,fig7,1400,0,5,71,707871,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=72__seed=707872,fig7,1400,0,5,72,707872,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=73__seed=707873,fig7,1400,0,5,73,707873,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,36,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=74__seed=707874,fig7,1400,0,5,74,707874,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,9,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=75__seed=707875,fig7,1400,0,5,75,707875,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=76__seed=707876,fig7,1400,0,5,76,707876,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,20,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=77__seed=707877,fig7,1400,0,5,77,707877,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,9,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=78__seed=707878,fig7,1400,0,5,78,707878,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,21,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=79__seed=707879,fig7,1400,0,5,79,707879,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=7__seed=707807,fig7,1400,0,5,7,707807,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,21,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=80__seed=707880,fig7,1400,0,5,80,707880,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=81__seed=707881,fig7,1400,0,5,81,707881,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=82__seed=707882,fig7,1400,0,5,82,707882,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,14,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=83__seed=707883,fig7,1400,0,5,83,707883,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=84__seed=707884,fig7,1400,0,5,84,707884,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=85__seed=707885,fig7,1400,0,5,85,707885,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=86__seed=707886,fig7,1400,0,5,86,707886,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,18,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=87__seed=707887,fig7,1400,0,5,87,707887,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=88__seed=707888,fig7,1400,0,5,88,707888,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,15,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=89__seed=707889,fig7,1400,0,5,89,707889,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,23,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=8__seed=707808,fig7,1400,0,5,8,707808,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,15,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=90__seed=707890,fig7,1400,0,5,90,707890,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,20,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=91__seed=707891,fig7,1400,0,5,91,707891,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=92__seed=707892,fig7,1400,0,5,92,707892,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=93__seed=707893,fig7,1400,0,5,93,707893,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,13,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=94__seed=707894,fig7,1400,0,5,94,707894,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=95__seed=707895,fig7,1400,0,5,95,707895,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=96__seed=707896,fig7,1400,0,5,96,707896,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,11,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=97__seed=707897,fig7,1400,0,5,97,707897,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,12,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=98__seed=707898,fig7,1400,0,5,98,707898,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=99__seed=707899,fig7,1400,0,5,99,707899,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.700__rep=9__seed=707809,fig7,1400,0,5,9,707809,LIKE_TFT,LIAR,0.7,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=0__seed=707900,fig7,1400,0,5,0,707900,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=10__seed=707910,fig7,1400,0,5,10,707910,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=11__seed=707911,fig7,1400,0,5,11,707911,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,14,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=12__seed=707912,fig7,1400,0,5,12,707912,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=13__seed=707913,fig7,1400,0,5,13,707913,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,22,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=14__seed=707914,fig7,1400,0,5,14,707914,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=15__seed=707915,fig7,1400,0,5,15,707915,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,14,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=16__seed=707916,fig7,1400,0,5,16,707916,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,11,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=17__seed=707917,fig7,1400,0,5,17,707917,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,12,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=18__seed=707918,fig7,1400,0,5,18,707918,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,17,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=19__seed=707919,fig7,1400,0,5,19,707919,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,15,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=1__seed=707901,fig7,1400,0,5,1,707901,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=20__seed=707920,fig7,1400,0,5,20,707920,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,8,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=21__seed=707921,fig7,1400,0,5,21,707921,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,12,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=22__seed=707922,fig7,1400,0,5,22,707922,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,5,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=23__seed=707923,fig7,1400,0,5,23,707923,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,15,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=24__seed=707924,fig7,1400,0,5,24,707924,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,9,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=25__seed=707925,fig7,1400,0,5,25,707925,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=26__seed=707926,fig7,1400,0,5,26,707926,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=27__seed=707927,fig7,1400,0,5,27,707927,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,6,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=28__seed=707928,fig7,1400,0,5,28,707928,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=29__seed=707929,fig7,1400,0,5,29,707929,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,5,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=2__seed=707902,fig7,1400,0,5,2,707902,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,9,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=30__seed=707930,fig7,1400,0,5,30,707930,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,10,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=31__seed=707931,fig7,1400,0,5,31,707931,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,5,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=32__seed=707932,fig7,1400,0,5,32,707932,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,12,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=33__seed=707933,fig7,1400,0,5,33,707933,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,5,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=34__seed=707934,fig7,1400,0,5,34,707934,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,14,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=35__seed=707935,fig7,1400,0,5,35,707935,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,21,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=36__seed=707936,fig7,1400,0,5,36,707936,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=37__seed=707937,fig7,1400,0,5,37,707937,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,14,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=38__seed=707938,fig7,1400,0,5,38,707938,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,18,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=39__seed=707939,fig7,1400,0,5,39,707939,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,21,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=3__seed=707903,fig7,1400,0,5,3,707903,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,7,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=40__seed=707940,fig7,1400,0,5,40,707940,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,5,8.974358974358974,0.0
fig7__T=1400__r=0__freq=0.800__rep=41__seed=707941,fig7,1400,0,5,41,707941,LIKE_TFT,LIAR,0.8,LIKE_TFT,True,11,8.974358974358974,0.0
