task_key,fig_name,T,r,g,rep,seed,target_strategy,opponent_strategy,target_freq,winner,converged,generation,wg,r_over_g
fig8_B__T=100__r=7__freq=0.900__rep=18__seed=802818,fig8_B,100,7,10,18,802818,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,7,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=19__seed=802819,fig8_B,100,7,10,19,802819,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=1__seed=802801,fig8_B,100,7,10,1,802801,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=20__seed=802820,fig8_B,100,7,10,20,802820,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,20,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=21__seed=802821,fig8_B,100,7,10,21,802821,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,16,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=22__seed=802822,fig8_B,100,7,10,22,802822,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,20,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=23__seed=802823,fig8_B,100,7,10,23,802823,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,32,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=24__seed=802824,fig8_B,100,7,10,24,802824,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,28,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=25__seed=802825,fig8_B,100,7,10,25,802825,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,23,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=26__seed=802826,fig8_B,100,7,10,26,802826,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,19,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=27__seed=802827,fig8_B,100,7,10,27,802827,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,6,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=28__seed=802828,fig8_B,100,7,10,28,802828,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=29__seed=802829,fig8_B,100,7,10,29,802829,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,5,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=2__seed=802802,fig8_B,100,7,10,2,802802,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=30__seed=802830,fig8_B,100,7,10,30,802830,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,34,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=31__seed=802831,fig8_B,100,7,10,31,802831,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,8,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=32__seed=802832,fig8_B,100,7,10,32,802832,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,11,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=33__seed=802833,fig8_B,100,7,10,33,802833,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=34__seed=802834,fig8_B,100,7,10,34,802834,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,14,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=35__seed=802835,fig8_B,100,7,10,35,802835,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,16,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=36__seed=802836,fig8_B,100,7,10,36,802836,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,22,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=37__seed=802837,fig8_B,100,7,10,37,802837,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,15,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=38__seed=802838,fig8_B,100,7,10,38,802838,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=39__seed=802839,fig8_B,100,7,10,39,802839,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,25,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=3__seed=802803,fig8_B,100,7,10,3,802803,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,21,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=40__seed=802840,fig8_B,100,7,10,40,802840,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,48,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=41__seed=802841,fig8_B,100,7,10,41,802841,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,33,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=42__seed=802842,fig8_B,100,7,10,42,802842,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,8,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=43__seed=802843,fig8_B,100,7,10,43,802843,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,49,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=44__seed=802844,fig8_B,100,7,10,44,802844,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,48,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=45__seed=802845,fig8_B,100,7,10,45,802845,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,7,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=46__seed=802846,fig8_B,100,7,10,46,802846,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,31,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=47__seed=802847,fig8_B,100,7,10,47,802847,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,24,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=48__seed=802848,fig8_B,100,7,10,48,802848,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,15,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=49__seed=802849,fig8_B,100,7,10,49,802849,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,23,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=4__seed=802804,fig8_B,100,7,10,4,802804,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,8,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=50__seed=802850,fig8_B,100,7,10,50,802850,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,212,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=51__seed=802851,fig8_B,100,7,10,51,802851,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=52__seed=802852,fig8_B,100,7,10,52,802852,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,38,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=53__seed=802853,fig8_B,100,7,10,53,802853,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,20,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=54__seed=802854,fig8_B,100,7,10,54,802854,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,11,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=55__seed=802855,fig8_B,100,7,10,55,802855,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,41,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=56__seed=802856,fig8_B,100,7,10,56,802856,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,36,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=57__seed=802857,fig8_B,100,7,10,57,802857,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=58__seed=802858,fig8_B,100,7,10,58,802858,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,19,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=59__seed=802859,fig8_B,100,7,10,59,802859,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,7,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=5__seed=802805,fig8_B,100,7,10,5,802805,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,16,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=60__seed=802860,fig8_B,100,7,10,60,802860,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,9,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=61__seed=802861,fig8_B,100,7,10,61,802861,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=62__seed=802862,fig8_B,100,7,10,62,802862,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,9,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=63__seed=802863,fig8_B,100,7,10,63,802863,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=64__seed=802864,fig8_B,100,7,10,64,802864,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,13,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=65__seed=802865,fig8_B,100,7,10,65,802865,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,55,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=66__seed=802866,fig8_B,100,7,10,66,802866,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=67__seed=802867,fig8_B,100,7,10,67,802867,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,24,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=68__seed=802868,fig8_B,100,7,10,68,802868,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,8,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=69__seed=802869,fig8_B,100,7,10,69,802869,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,25,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=6__seed=802806,fig8_B,100,7,10,6,802806,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,11,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=70__seed=802870,fig8_B,100,7,10,70,802870,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,20,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=71__seed=802871,fig8_B,100,7,10,71,802871,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,26,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=72__seed=802872,fig8_B,100,7,10,72,802872,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,49,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=73__seed=802873,fig8_B,100,7,10,73,802873,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=74__seed=802874,fig8_B,100,7,10,74,802874,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,16,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=75__seed=802875,fig8_B,100,7,10,75,802875,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=76__seed=802876,fig8_B,100,7,10,76,802876,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,20,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=77__seed=802877,fig8_B,100,7,10,77,802877,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,44,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=78__seed=802878,fig8_B,100,7,10,78,802878,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,35,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=79__seed=802879,fig8_B,100,7,10,79,802879,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,9,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=7__seed=802807,fig8_B,100,7,10,7,802807,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=80__seed=802880,fig8_B,100,7,10,80,802880,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,21,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=81__seed=802881,fig8_B,100,7,10,81,802881,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,20,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=82__seed=802882,fig8_B,100,7,10,82,802882,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,14,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=83__seed=802883,fig8_B,100,7,10,83,802883,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,84,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=84__seed=802884,fig8_B,100,7,10,84,802884,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,7,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=85__seed=802885,fig8_B,100,7,10,85,802885,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,13,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=86__seed=802886,fig8_B,100,7,10,86,802886,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,17,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=87__seed=802887,fig8_B,100,7,10,87,802887,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,25,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=88__seed=802888,fig8_B,100,7,10,88,802888,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=89__seed=802889,fig8_B,100,7,10,89,802889,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,45,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=8__seed=802808,fig8_B,100,7,10,8,802808,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=90__seed=802890,fig8_B,100,7,10,90,802890,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,7,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=91__seed=802891,fig8_B,100,7,10,91,802891,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,33,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=92__seed=802892,fig8_B,100,7,10,92,802892,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,11,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=93__seed=802893,fig8_B,100,7,10,93,802893,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=94__seed=802894,fig8_B,100,7,10,94,802894,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,21,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=95__seed=802895,fig8_B,100,7,10,95,802895,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=96__seed=802896,fig8_B,100,7,10,96,802896,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=97__seed=802897,fig8_B,100,7,10,97,802897,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,13,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=98__seed=802898,fig8_B,100,7,10,98,802898,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=99__seed=802899,fig8_B,100,7,10,99,802899,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.7
fig8_B__T=100__r=7__freq=0.900__rep=9__seed=802809,fig8_B,100,7,10,9,802809,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,70,1.2820512820512822,0.7
fig8_B__T=100__r=8__freq=0.900__rep=0__seed=802900,fig8_B,100,8,10,0,802900,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,33,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=10__seed=802910,fig8_B,100,8,10,10,802910,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,9,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=11__seed=802911,fig8_B,100,8,10,11,802911,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=12__seed=802912,fig8_B,100,8,10,12,802912,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,29,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=13__seed=802913,fig8_B,100,8,10,13,802913,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,7,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=14__seed=802914,fig8_B,100,8,10,14,802914,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=15__seed=802915,fig8_B,100,8,10,15,802915,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,11,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=16__seed=802916,fig8_B,100,8,10,16,802916,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,8,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=17__seed=802917,fig8_B,100,8,10,17,802917,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,13,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=18__seed=802918,fig8_B,100,8,10,18,802918,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,5,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=19__seed=802919,fig8_B,100,8,10,19,802919,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,19,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=1__seed=802901,fig8_B,100,8,10,1,802901,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,38,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=20__seed=802920,fig8_B,100,8,10,20,802920,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,19,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=21__seed=802921,fig8_B,100,8,10,21,802921,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,27,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=22__seed=802922,fig8_B,100,8,10,22,802922,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,8,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=23__seed=802923,fig8_B,100,8,10,23,802923,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,15,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=24__seed=802924,fig8_B,100,8,10,24,802924,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=25__seed=802925,fig8_B,100,8,10,25,802925,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=26__seed=802926,fig8_B,100,8,10,26,802926,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,10,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=27__seed=802927,fig8_B,100,8,10,27,802927,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,76,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=28__seed=802928,fig8_B,100,8,10,28,802928,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,25,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=29__seed=802929,fig8_B,100,8,10,29,802929,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,9,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=2__seed=802902,fig8_B,100,8,10,2,802902,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,18,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=30__seed=802930,fig8_B,100,8,10,30,802930,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,12,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=31__seed=802931,fig8_B,100,8,10,31,802931,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,7,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=32__seed=802932,fig8_B,100,8,10,32,802932,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,12,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=33__seed=802933,fig8_B,100,8,10,33,802933,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,11,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=34__seed=802934,fig8_B,100,8,10,34,802934,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,34,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=35__seed=802935,fig8_B,100,8,10,35,802935,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,20,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=36__seed=802936,fig8_B,100,8,10,36,802936,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,5,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=37__seed=802937,fig8_B,100,8,10,37,802937,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,5,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=38__seed=802938,fig8_B,100,8,10,38,802938,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,13,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=39__seed=802939,fig8_B,100,8,10,39,802939,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,19,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=3__seed=802903,fig8_B,100,8,10,3,802903,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,31,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=40__seed=802940,fig8_B,100,8,10,40,802940,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,13,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=41__seed=802941,fig8_B,100,8,10,41,802941,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,35,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=42__seed=802942,fig8_B,100,8,10,42,802942,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,5,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=43__seed=802943,fig8_B,100,8,10,43,802943,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,4,1.2820512820512822,0.8
fig8_B__T=100__r=8__freq=0.900__rep=44__seed=802944,fig8_B,100,8,10,44,802944,CONDITIONAL_ADVISOR,LIAR,0.9,CONDITIONAL_ADVISOR,True,14,1.2820512820512822,0.8
